"73",667500,"95-12-12","Brooklyn","NY","United States","United States",71,185,2014,6,171,"R","Labanc","Kevin","RW","S.J",55,8,12,10,2,20,9,-1.1,22,1055,45139,751.7,13.68,13.68,"24.70%","57.10%","9.50%","0.935","1029","2.79","1.68","62.50%",14,"1.12",149,149,108,70,70,70,9.2,33,10,11,"21",27.5,24.2,"225.3",19,19,62,"-43",38,27,16,14,27,16,14,"2.10%",2,2,2,2,"50.00%","0.60%",0,0,1,0,1,2,0,1,0,0,2,2,1,2,2,0,0,0,0,0,1,2,0,0,5,0,1,8,29,4,5,10,12,1,2,36,11,7,11,5,-4,-5.2,11,0,0,0,0,742,678,546,458,370,321,36.6,28.9,129,98,35,21,27,18,43,38,70,56,315,338,239,282,165,97,41,37,1,1.3,2.3,2292.59,55,3.2,"113.4",19.7,0.36
"76",7e+06,"87-12-09","Ann Arbor","MI","United States","United States",75,204,2006,2,45,"R","Petry","Jeff","D","MTL",80,8,20,11,9,28,3,10.3,22,2177,106152,1765.1,22.12,22.1,"36.90%","35.40%","8.70%","0.915","1001","2.69","2.48","52.00%",6,"0.2",361,361,251,172,172,172,8.5,15,6,23,"29",50.2,44.8,"211.9",171,171,156,"15",79,102,19,145,102,19,145,"9.50%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,2,0,3,0,3,7,69,5,0,70,21,5,0,71,11,7,11,6,-4,4,11,0,0,0,0,1778,1534,1295,1143,911,856,85.6,74.6,293,257,79,73,83,58,130,102,213,160,869,845,629,798,299,223,95,82,1.8,4.2,6,3024.59,338,17.3,"112.6",50.5,0.63
"77",667500,"94-02-07","Pittsburgh","PA","United States","United States",72,193,2012,6,167,"R","Barber","Riley","RW","WSH",3,0,0,0,0,0,0,0.3,0,37,1544,25.8,8.58,8.58,"17.30%","0.00%","0.00%","1","1000","0","0","0.00%",0,"0",3,3,2,2,2,2,0.1,0,0,0,"0",25.5,26,"0",1,1,4,"-3",0,0,0,0,0,0,0,"0.00%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,27,13,19,10,12,0.7,0.6,2,2,0,0,1,1,1,0,2,1,11,14,10,15,5,2,1,2,-0.1,0,0,123.26,1,0,"102.5",-0.4,-0.12
"79",3900000,"87-07-26","Rochester Hills","MI","United States","United States",73,212,2007,4,95,"L","Martinez","Alec","D","L.A",82,9,30,13,17,39,-17,4,24,2431,106475,1769.6,21.63,21.62,"36.00%","50.60%","8.30%","0.891","974","2.61","2.81","48.10%",-6,"-0.2",333,333,224,144,144,144,8.7,19,14,18,"32",45.8,44.8,"186.2",137,137,147,"-10",80,51,5,167,51,5,167,"10.90%",0,1,0,1,"0.00%","0.10%",0,1,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,1,1,0,0,7,1,1,5,73,9,2,49,21,0,1,62,12,5,12,5,-7,4.1,12,0,0,0,0,1791,1531,1365,1105,923,759,87.3,72.3,289,244,77,83,89,54,95,82,184,136,844,827,796,752,256,97,96,87,3.1,3.7,6.8,3149.2,328,11.8,"112.6",51.8,0.63
"84",5500000,"80-09-26","San Francisco","CA","United States","United States",75,219,2000,1,18,"L","Orpik","Brooks","D","WSH",79,0,14,6,8,14,32,7.1,48,1748,84306,1401.6,17.78,17.77,"31.80%","23.00%","9.30%","0.925","1019","2.61","2.18","54.50%",10,"0.43",181,181,126,93,93,93,3.1,2,5,15,"20",58.2,52.3,"126.3",181,181,129,"52",33,36,12,132,36,12,132,"10.20%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,0,36,9,0,0,48,20,9,20,6,-11,-3.1,18,2,0,0,0,1183,1298,873,955,653,682,51.6,61.7,165,206,61,51,30,56,63,67,93,123,599,614,578,599,215,185,97,74,-0.2,5.2,5,3001.33,363,10.7,"106.2",29.2,0.37
"86",5500000,"87-02-25","Muskegon","MI","United States","United States",74,218,2005,2,42,"L","Abdelkader","Justin","LW/RW","DET",64,7,14,9,5,21,-20,-3.7,50,1397,63969,1040.9,16.65,16.52,"28.30%","61.80%","6.80%","0.909","977","1.96","2.59","43.00%",-11,"-0.63",158,160,138,102,104,104,13,49,7,10,"17",26.8,25,"237.7",144,140,74,"66",36,18,15,27,18,14,25,"2.80%",5,12,5,12,"29.40%","1.80%",0,0,1,4,4,8,1,2,2,3,2,10,1,5,1,0,0,0,1,1,1,1,0,0,3,0,0,1,35,6,6,16,11,19,1,45,22,32,20,28,10,8.6,20,2,0,0,0,916,895,697,671,498,495,48.5,44.3,168,151,34,45,24,31,37,45,61,76,500,471,361,367,143,81,64,74,0.1,0.5,0.7,2641.98,223,8,"104.4",16.1,0.26
"87",925000,"93-02-25","SAUGUS","MA","United States","United States",70,194,NA,NA,NA,"R","Vecchione","Mike","C/RW","PHI",2,0,0,0,0,0,-1,-0.3,0,21,1020,16.9,8.5,8.48,"17.10%","0.00%","0.00%","0.9","900","0","3.55","0.00%",-1,"-3.55",2,2,1,1,1,1,0.1,1,0,0,"0",20,19.2,"0",1,1,0,"1",0,1,0,1,1,0,1,"7.70%",8,4,8,4,"66.70%","100.00%",3,0,3,1,2,3,2,1,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,11,10,9,10,0.8,0.5,3,2,0,1,1,0,0,1,1,1,8,4,7,8,2,2,0,0,0,0,-0.1,81.68,2,0,"106.6",0.2,0.11
"89",715000,"93-09-08","Lansing","MI","United States","United States",70,195,2011,4,99,"L","Boucher","Reid","C/LW","N.J/NSH/VAN",39,6,4,3,1,10,-6,-5.3,8,621,27909,456.7,11.73,11.79,"22.10%","58.80%","7.00%","0.918","988","2.23","2.5","47.20%",-2,"-0.26",112,113,90,69,70,70,6.7,25,4,3,"7",33,31.8,"61.3",20,18,27,"-9",21,8,18,14,8,18,12,"3.00%",0,1,0,1,"0.00%","0.20%",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,2,0,2,0,19,9,0,6,4,4,0,47,3,6,3,6,3,3.8,3,0,0,0,0,446,395,337,320,242,232,20.1,20.9,73,72,17,19,11,20,9,25,20,45,238,206,161,172,68,44,24,23,0.5,0.4,0.9,1614.32,42,12.7,"110.5",10.8,0.28
"90",925000,"98-03-31","Boca Raton","FL","United States","United States",75,200,2016,1,16,"L","Chychrun","Jakob","D","ARI",68,7,13,5,8,20,-14,-11.3,47,1470,68000,1130.7,16.67,16.65,"30.20%","52.60%","7.60%","0.913","989","2.02","2.87","41.30%",-16,"-0.85",197,197,139,86,86,86,4.8,8,9,5,"14",44.1,41.9,"130.8",109,109,98,"11",53,45,12,99,45,12,99,"8.30%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,5,47,6,0,16,1,0,4,59,18,6,16,6,-12,-4.6,16,1,0,1,0,942,1193,711,917,501,623,41.4,57,132,186,38,54,44,52,39,45,83,97,490,526,547,406,148,93,60,59,1.6,1.4,3,2607.94,256,7.6,"113.3",12,0.18
"93",825000,"91-10-07","Hinsdale","IL","United States","Canada",75,215,2011,6,160,"R","Manson","Josh","D","ANA",82,5,12,4,8,17,14,13.1,82,1911,91639,1524.3,18.63,18.62,"33.30%","28.80%","8.50%","0.92","1005","2.32","2.32","50.00%",0,"0",181,181,129,88,88,88,5.1,10,4,12,"16",43.5,42.7,"75.2",227,227,124,"103",41,57,23,79,57,23,79,"5.50%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,0,1,0,1,3,37,1,0,18,10,3,2,54,32,15,32,15,-17,-6.5,26,6,0,0,0,1285,1426,974,1084,694,737,68.8,75.4,226,263,59,59,64,56,83,67,147,123,792,688,800,583,239,148,112,99,0.6,4.7,5.3,3050.6,394,9.6,"106.7",27.3,0.33
"95",6e+05,"92-02-25","Orland Park","IL","United States","United States",68,165,2011,3,66,"R","Tynan","T.J.","C/RW","CBJ",3,0,0,0,0,0,-1,-0.1,0,34,1347,22.5,7.48,7.48,"14.90%","0.00%","0.00%","0.929","929","0","2.67","0.00%",-1,"-2.67",7,7,5,3,3,3,0.2,0,1,0,"1",23.3,27.6,"0",1,1,1,"0",2,0,0,1,0,0,1,"4.80%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,21,14,20,9,14,0.7,0.7,3,2,0,1,1,0,0,1,1,1,17,5,3,10,1,1,1,0,-0.1,0,-0.1,128.16,2,0,"114.9",0.2,0.06
"96",5850000,"86-04-29","Anchorage","AK","United States","United States",74,218,2004,2,60,"L","Dubinsky","Brandon","C/LW","CBJ",80,12,29,21,8,41,16,-2.8,91,1954,85898,1430.9,17.9,17.89,"30.10%","63.10%","9.20%","0.924","1016","2.73","2.47","52.40%",6,"0.25",204,203,156,115,115,115,12.4,48,9,4,"13",26.6,23.5,"367.1",248,248,61,"187",41,32,38,60,32,38,60,"4.00%",770,718,770,718,"51.70%","96.10%",320,308,245,225,205,185,219,222,255,231,466,427,1,1,5,0,1,1,0,0,0,5,0,0,7,1,1,7,32,16,2,0,34,4,6,53,30,21,26,17,-9,-6.7,23,5,0,2,0,1333,1483,969,1081,709,780,64.5,76.9,220,273,65,59,48,65,49,55,97,120,801,748,611,372,151,136,94,69,2,2.1,4.1,3326.55,404,12.4,"118.1",39.4,0.49
"97",750000,"92-03-09","Wheaton","IL","United States","United States",72,187,2011,7,204,"L","Dzingel","Ryan","LW/RW/C","OTT",81,14,18,13,5,32,7,1.6,30,1562,69926,1164.9,14.38,14.38,"26.10%","64.00%","8.20%","0.934","1016","2.58","1.96","56.80%",12,"0.62",203,203,159,123,123,123,15.5,69,15,6,"21",23.1,22,"303.1",71,71,82,"-11",36,25,23,21,25,23,21,"2.00%",9,21,9,21,"30.00%","3.00%",0,3,3,2,6,16,2,5,3,9,7,12,0,3,1,0,0,0,0,0,1,2,3,1,7,1,3,3,29,11,6,7,17,11,2,69,12,19,12,16,7,5.4,10,2,0,0,0,1144,1062,829,790,607,575,54.2,47,188,150,50,38,60,40,46,54,106,94,486,520,508,446,194,110,68,72,1.8,1.6,3.5,3300.53,124,9.4,"113.6",31.1,0.38
"98",5e+06,"82-10-30","Trenton","MI","United States","United States",71,190,NA,NA,NA,"L","Greene","Andy","D","N.J",66,4,9,6,3,13,-16,-3,8,1875,86898,1401.3,21.75,21.64,"36.80%","28.90%","7.50%","0.912","986","1.93","2.91","39.80%",-23,"-0.98",185,189,134,82,83,83,4.3,9,2,3,"5",49.1,46.8,"129.7",50,50,76,"-26",54,36,26,125,35,23,121,"8.70%",0,0,0,0,"0.00%","0.00%",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,3,0,1,1,52,2,0,28,18,1,0,34,4,6,5,4,2,5.3,4,0,0,0,0,1068,1392,830,1066,604,770,53.5,69.5,197,229,45,68,30,36,34,46,64,82,799,816,389,441,164,142,85,78,0.1,2.5,2.6,2406.18,183,19,"105.3",14.9,0.23
"103",925000,"96-02-23","Madison","WI","United States","United States",72,177,2014,1,20,"R","Schmaltz","Nick","C/LW","CHI",61,6,22,16,6,28,10,-4,6,1070,48536,807.9,13.27,13.26,"24.70%","75.70%","9.20%","0.943","1034","2.75","1.71","61.70%",14,"1.04",127,127,86,66,66,66,6.7,31,5,7,"12",32.6,27.1,"305.6",20,20,62,"-42",20,22,46,27,22,46,27,"3.90%",84,188,84,188,"30.90%","35.90%",8,29,32,83,44,76,20,54,39,70,48,124,0,3,0,0,0,0,0,0,0,1,0,0,5,0,0,0,20,3,2,7,6,9,0,39,3,6,3,6,3,3.9,3,0,0,0,0,741,697,540,523,404,402,30.2,31.5,96,104,37,23,20,26,32,39,52,65,340,418,148,361,135,119,39,38,1.5,1.2,2.7,2469.01,53,22,"106.8",25.8,0.42
"104",13800000,"88-11-19","Buffalo","NY","United States","United States",71,177,2007,1,1,"L","Kane","Patrick","RW/C","CHI",82,34,55,36,19,89,11,-6.5,32,1910,105263,1742.9,21.4,21.35,"36.30%","78.10%","11.20%","0.918","1030","3.92","2.31","63.00%",47,"1.62",491,491,382,292,292,292,23.1,68,7,21,"28",27.7,26.4,"469.5",28,28,130,"-102",90,42,49,15,42,49,15,"1.10%",7,44,7,44,"13.70%","3.30%",0,0,0,3,7,41,1,14,2,16,4,30,1,12,5,3,0,0,4,0,2,6,1,1,20,1,8,18,63,41,2,26,32,6,3,182,16,21,16,19,5,3.3,16,0,0,0,0,1916,1394,1389,1070,1020,817,91.5,69.2,292,237,114,67,46,65,61,96,107,161,742,816,260,610,283,211,69,91,8.7,2.1,10.8,3057.71,75,4.8,"114",89.2,1.09
"107",6e+06,"84-07-11","Plover","WI","United States","United States",71,190,2003,7,205,"R","Pavelski","Joe","C/RW","S.J",81,29,39,23,16,68,11,6.1,34,1964,92910,1544.2,19.13,19.1,"32.70%","71.60%","10.80%","0.916","1024","3.69","2.06","64.20%",42,"1.63",414,417,337,230,233,233,30.4,123,23,14,"37",25.9,23.7,"357.4",130,130,70,"60",109,84,33,73,83,33,73,"5.70%",449,407,447,405,"52.50%","51.70%",133,107,130,110,186,190,122,100,169,155,260,269,0,5,7,3,0,1,2,1,3,3,7,0,13,1,7,11,90,23,18,36,19,25,5,107,15,23,15,17,8,5.1,15,0,0,0,0,1802,1287,1306,911,880,633,87.9,56.3,300,176,95,53,64,32,54,79,118,111,858,790,427,461,363,210,76,86,6.3,2.4,8.7,3179.57,237,10.9,"120",74.4,0.92
"108",925000,"97-12-11","Scottsdale","AZ","United States","United States",74,202,2016,1,6,"L","Tkachuk","Matthew","LW","CGY",76,13,35,25,10,48,14,7.1,105,1468,66854,1111.1,14.67,14.65,"27.10%","69.60%","10.30%","0.914","1018","3.73","2","65.10%",32,"1.73",232,232,192,142,142,142,17.5,63,14,14,"28",25.4,23.5,"434.4",65,65,81,"-16",50,27,40,22,27,40,22,"2.60%",8,15,8,15,"34.80%","2.10%",3,2,2,4,2,9,4,5,3,6,5,12,0,0,2,1,0,0,2,0,0,0,6,0,5,1,5,5,39,15,2,4,9,20,1,91,39,47,32,35,8,-1,34,3,0,2,0,1256,847,927,631,668,432,62.3,41.6,199,139,69,37,54,30,78,54,132,84,524,584,294,331,192,131,92,82,3.5,1.9,5.4,2989.84,195,3.1,"113.6",57.3,0.75
